time_s,vehicle_id,x_m,y_m,vx_mps,vy_mps,speed_mps,lane_id
100.29999999999998,116,7.0737984,35.4424488,0.0,0.0,0.0,2
100.29999999999998,118,7.167372,29.105352,0.0,-0.0006096000000077595,0.0006096000000077595,2
100.29999999999998,131,-3.9764817600000013,561.0509073600001,0.03413759999999488,-7.712354399998844,7.712429952156149,2
100.29999999999998,143,-3.7273208228571457,503.04636572571445,0.08884919999998742,-6.865238999999406,6.865813914420742,2
100.39999999999998,11,-7.362444000000001,72.66852624,-0.015239999999998588,-0.017068800000004103,0.02288234108302944,2
100.39999999999998,74,-7.38701088,105.60106895999999,-0.0356616000000054,-0.1731263999998589,0.1767611385216545,2
100.39999999999998,75,6.858304800000001,38.887542239999995,-0.007924800000003174,0.18318479999997805,0.18335613817397006,2
100.39999999999998,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
100.39999999999998,114,-7.454676480000001,396.90531744,0.018592799999996856,-0.14996159999981273,0.15110980671797486,2
100.39999999999998,116,7.0737984,35.4424488,0.0,0.0,0.0,2
100.39999999999998,118,7.167372,29.105352,0.0,0.0,0.0,2
100.39999999999998,131,-3.9719097600000017,560.2814702400003,0.05577839999999723,-7.671206399999164,7.6714091835395335,2
100.39999999999998,143,-3.7147717714285755,502.3413807428574,0.1529878285714159,-7.218611057142539,7.220232050979492,2
100.49999999999997,11,-7.363968,72.66681936,-0.015239999999998588,-0.017068800000004103,0.02288234108302944,2
100.49999999999997,74,-7.3906075200000005,105.58375632000002,-0.03596639999999596,-0.1731263999998589,0.1768228839994158,2
100.49999999999997,75,6.85763424,38.90333088,-0.005181600000003783,0.11978640000002372,0.11989841785247095,2
100.49999999999997,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
100.49999999999997,114,-7.452786720000001,396.89032128,0.018897599999996295,-0.14996159999981273,0.15114761248615108,2
100.49999999999997,116,7.0737984,35.4424488,0.0,0.0,0.0,2
100.49999999999997,118,7.167372,29.105352,0.0,0.0,0.0,2
100.49999999999997,131,-3.965326080000002,559.5166660800003,0.06583679999999426,-7.6297535999998445,7.630037646102726,2
100.49999999999997,143,-3.6967232571428625,501.60264351428594,0.1804851428571297,-7.387372285713809,7.389576724990723,2
100.59999999999997,11,-7.365492000000001,72.66511248,-0.015239999999998588,-0.0173735999999991,0.02311059447439476,2
100.59999999999997,74,-7.394204159999999,105.56644368000002,-0.036271199999995396,-0.173126400000001,0.17688513314125645,2
100.59999999999997,75,6.85726848,38.91149952,-0.0015239999999971943,0.032613600000033216,0.03264918805976893,2
100.59999999999997,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
100.59999999999997,114,-7.4508969600000015,396.87532512,0.018897599999996295,-0.14996160000009695,0.15114761248643308,2
100.59999999999997,116,7.0737984,35.4424488,0.0,0.0,0.0,2
100.59999999999997,118,7.167372,29.105352,0.0,0.0,0.0,2
100.59999999999997,131,-3.958742400000003,558.7555195200003,0.06553199999999704,-7.607807999999636,7.6080902339471805,2
100.59999999999997,143,-3.6786747428571496,500.8639062857146,0.1804851428571297,-7.387372285713809,7.389576724990723,2
100.69999999999996,11,-7.367016,72.66334464,-0.015239999999998588,-0.0173735999999991,0.02311059447439476,2
100.69999999999996,74,-7.39786176,105.54913104000002,-0.036271199999995396,-0.173126400000001,0.17688513314125645,2
100.69999999999996,75,6.857329440000001,38.909853600000005,0.0030480000000032703,-0.06705599999996537,0.06712523698278744,2
100.69999999999996,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
100.69999999999996,114,-7.449007200000001,396.86032896,0.018592800000001297,-0.14996159999981273,0.1511098067179754,2
100.69999999999996,116,7.0737984,35.4424488,0.0,0.0,0.0,2
100.69999999999996,118,7.167372,29.105352,0.0,0.0,0.0,2
100.69999999999996,131,-3.9522196800000025,557.9951044800004,0.06522719999999982,-7.607807999999636,7.608087614668899,2
100.69999999999996,143,-3.6606262285714366,500.1251690571432,0.18048514285713413,-7.3873722857143775,7.389576724991292,2
100.79999999999995,11,-7.36854,72.66163776,-0.014935199999994708,-0.017068800000004103,0.022680479106050252,2
100.79999999999995,74,-7.401458399999998,105.53181840000002,-0.03596639999999596,-0.173431199999996,0.17712132300318426,2
100.79999999999995,75,6.857878080000001,38.89808832000001,0.006095999999997659,-0.1374647999999823,0.13759989990924812,2
100.79999999999995,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
100.79999999999995,114,-7.447178400000001,396.84533280000005,0.0182880000000063,-0.149656800000173,0.1507700524981404,2
100.79999999999995,116,7.0737984,35.4424488,0.0,0.0,0.0,2
100.79999999999995,118,7.167372,29.105352,0.0,0.0,0.0,2
100.79999999999995,131,-3.945696960000003,557.2339579200004,0.06522719999999538,-7.61146559999986,7.611745080308528,2
100.79999999999995,143,-3.6425777142857227,499.38643182857174,0.18048514285713413,-7.387372285713809,7.389576724990723,2
100.89999999999995,11,-7.3700030399999985,72.65993088,-0.014935199999994708,-0.017068800000004103,0.022680479106050252,2
100.89999999999995,74,-7.405055039999999,105.51444480000002,-0.03627120000000428,-0.173735999999991,0.17748182342267388,2
100.89999999999995,75,6.85854864,38.88236064000001,0.005791199999993779,-0.13746480000001782,0.13758673350466907,2
100.89999999999995,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
100.89999999999995,114,-7.4453496,396.83039759999997,0.018592800000001297,-0.14935200000024906,0.15050485744956688,2
100.89999999999995,116,7.0737984,35.4424488,0.0,0.0,0.0,2
100.89999999999995,118,7.167372,29.105352,0.0,0.0,0.0,2
100.89999999999995,131,-3.9391742400000034,556.4728113600004,0.06492239999999594,-7.611160799999652,7.611437685580373,2
100.89999999999995,143,-3.6245292000000098,498.6476946000004,0.1804851428571297,-7.387372285713241,7.389576724990155,2
100.99999999999994,11,-7.371527039999999,72.658224,-0.01493520000000359,-0.017068800000004103,0.022680479106056098,2
100.99999999999994,74,-7.408712639999999,105.49707120000002,-0.036271199999995396,-0.17373599999991995,0.1774818234226025,2
100.99999999999994,75,6.8590363199999995,38.87059536,0.003352800000002709,-0.08260080000003,0.08266881775182813,2
100.99999999999994,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
100.99999999999994,114,-7.443459840000001,396.8154624,0.018897599999987413,-0.14935199999996485,0.15054281513824902,2
100.99999999999994,116,7.0737984,35.4424488,0.0,0.0,0.0,2
100.99999999999994,118,7.167372,29.105352,0.0,0.0,0.0,2
100.99999999999994,131,-3.9327124800000037,555.7117257600005,0.06492239999999594,-7.610855999999444,7.611132896668491,2
100.99999999999994,143,-3.606480685714297,497.9089573714291,0.1804851428571319,-7.387372285713809,7.389576724990723,2
101.09999999999994,11,-7.372990079999999,72.65651712,-0.01493520000000359,-0.017068800000004103,0.022680479106056098,2
101.09999999999994,74,-7.412309279999998,105.47969760000004,-0.035966399999991516,-0.17373600000006206,0.17741978363469207,2
101.09999999999994,75,6.859219200000001,38.86584048,0.0009144000000071983,-0.019202400000040143,0.019224159100505667,2
101.09999999999994,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.09999999999994,114,-7.441570080000003,396.8005272,0.018897599999991854,-0.1496567999998888,0.15084520897915984,2
101.09999999999994,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.09999999999994,118,7.167372,29.105352,0.0,0.0,0.0,2
101.09999999999994,131,-3.926189760000004,554.9506401600005,0.06522719999999538,-7.611160799999652,7.611440291500104,2
101.09999999999994,143,-3.5884321714285834,497.17022014285766,0.1804851428571319,-7.3873722857143775,7.389576724991292,2
101.19999999999993,11,-7.37451408,72.65481024,-0.015239999999998588,-0.017068800000004103,0.02288234108302944,2
101.19999999999993,74,-7.4159059199999975,105.46232400000001,-0.03566159999999652,-0.17343120000013812,0.17705968159930613,2
101.19999999999993,75,6.859219200000001,38.866754879999995,-0.0009143999999983166,0.025908000000001152,0.025924131448518323,2
101.19999999999993,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.19999999999993,114,-7.439680320000003,396.78553104,0.018897600000005177,-0.14996159999981273,0.1511476124861522,2
101.19999999999993,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.19999999999993,118,7.167372,29.105352,0.0,0.0,0.0,2
101.19999999999993,131,-3.9196670400000047,554.1894936000006,0.06553199999999482,-7.611160799999652,7.61144290962465,2
101.19999999999993,143,-3.5703836571428704,496.4314829142862,0.18048514285713413,-7.387372285714093,7.389576724991008,2
101.29999999999993,11,-7.376038079999999,72.65310336,-0.015544799999993586,-0.0173735999999991,0.023312717216141265,2
101.29999999999993,74,-7.419441599999997,105.44501136000001,-0.0359664000000004,-0.173126400000001,0.17682288399955584,2
101.29999999999993,75,6.859036320000001,38.87102208,-0.0024383999999999517,0.05608320000003886,0.05613618366797264,2
101.29999999999993,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.29999999999993,114,-7.437790560000002,396.77053488,0.018897600000005177,-0.14996159999981273,0.1511476124861522,2
101.29999999999993,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.29999999999993,118,7.167372,29.105352,0.0,0.0,0.0,2
101.29999999999993,131,-3.9130833600000052,553.4284080000006,0.06553199999999926,-7.6108560000000125,7.611138120922533,2
101.29999999999993,143,-3.5523351428571566,495.69274568571484,0.18048514285713413,-7.387372285713809,7.389576724990723,2
101.39999999999992,11,-7.377623039999999,72.65133552,-0.015544799999993586,-0.0173735999999991,0.023312717216141265,2
101.39999999999992,74,-7.423099199999998,105.42769872000001,-0.0359664000000004,-0.173126400000001,0.17682288399955584,2
101.39999999999992,75,6.858731520000001,38.87797152,-0.003657600000002148,0.08321039999998447,0.08329074802111837,2
101.39999999999992,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.39999999999992,114,-7.4359008000000015,396.75553872000006,0.018592799999996856,-0.14996159999952852,0.1511098067176928,2
101.39999999999992,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.39999999999992,118,7.167372,29.105352,0.0,0.0,0.0,2
101.39999999999992,131,-3.906560640000005,552.6673224000006,0.06553199999999704,-7.610855999999444,7.611138120921964,2
101.39999999999992,143,-3.5342866285714436,494.95400845714346,0.18048514285713413,-7.387372285713809,7.389576724990723,2
101.49999999999991,11,-7.379147039999998,72.64962864,-0.015239999999998588,-0.017068800000004103,0.02288234108302944,2
101.49999999999991,74,-7.426634879999997,105.41038608000001,-0.03566159999999652,-0.173126400000001,0.1767611385217919,2
101.49999999999991,75,6.858304800000001,38.88766416,-0.004571999999996024,0.10698479999994959,0.10708244774485302,2
101.49999999999991,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.49999999999991,114,-7.434072000000002,396.7405425600001,0.018287999999997417,-0.14996160000009695,0.15107260644666518,2
101.49999999999991,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.49999999999991,118,7.167372,29.105352,0.0,0.0,0.0,2
101.49999999999991,131,-3.899976960000006,551.9062368000007,0.0655319999999926,-7.611465599999292,7.61174769832767,2
101.49999999999991,143,-3.5162381142857297,494.2152712285721,0.18048514285713413,-7.387372285713809,7.389576724990723,2
101.59999999999991,11,-7.380671039999998,72.64792176,-0.01524000000000747,-0.017068800000004103,0.022882341083035357,2
101.59999999999991,74,-7.430231519999997,105.39307344000001,-0.03566159999999652,-0.173126400000001,0.1767611385217919,2
101.59999999999991,75,6.857817120000002,38.89936847999999,-0.005486399999998781,0.1271015999999392,0.12721995640427067,2
101.59999999999991,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.59999999999991,114,-7.432243200000002,396.72554640000004,0.01828800000000186,-0.14965680000045722,0.15077005249842199,2
101.59999999999991,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.59999999999991,118,7.167372,29.105352,0.0,0.0,0.0,2
101.59999999999991,131,-3.8934542400000063,551.1450292800007,0.06553199999999704,-7.611465599999292,7.61174769832767,2
101.59999999999991,143,-3.4981896000000168,493.4765340000007,0.1804851428571297,-7.387372285713809,7.389576724990723,2
101.6999999999999,11,-7.382195039999999,72.64621488,-0.01493520000000359,-0.017068800000004103,0.022680479106056098,2
101.6999999999999,74,-7.433767199999997,105.37576080000001,-0.0359664000000004,-0.173126400000001,0.17682288399955584,2
101.6999999999999,75,6.857207520000001,38.91308447999999,-0.006400800000001539,0.14447519999997382,0.1446169203643628,2
101.6999999999999,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.6999999999999,114,-7.430414400000002,396.7106112,0.018592799999992415,-0.14935200000024906,0.15050485744956577,2
101.6999999999999,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.6999999999999,118,7.167372,29.105352,0.0,0.0,0.0,2
101.6999999999999,131,-3.8868705600000064,550.3839436800008,0.06553199999999704,-7.605064799999468,7.605347135746991,2
101.6999999999999,143,-3.480141085714304,492.7377967714293,0.1804851428571319,-7.387372285714093,7.389576724991008,2
101.7999999999999,11,-7.383658079999999,72.644508,-0.014935199999994708,-0.017068800000004103,0.022680479106050252,2
101.7999999999999,74,-7.437424799999997,105.35844816000001,-0.03627120000000428,-0.1731263999998589,0.17688513314111917,2
101.7999999999999,75,6.8565369600000015,38.92826351999999,-0.006096000000006541,0.14112239999999332,0.14125400170529043,2
101.7999999999999,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.7999999999999,114,-7.428524640000004,396.695676,0.018897599999991854,-0.14935199999996485,0.1505428151382496,2
101.7999999999999,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.7999999999999,118,7.167372,29.105352,0.0,0.0,0.0,2
101.7999999999999,131,-3.880347840000007,549.6240163200008,0.06675119999999701,-7.59470159999978,7.594994938493419,2
101.7999999999999,143,-3.4620925714285904,491.9990595428579,0.18048514285713635,-7.387372285713809,7.389576724990723,2
101.89999999999989,11,-7.385182079999998,72.64280112,-0.01493519999999915,-0.017068800000004103,0.022680479106053177,2
101.89999999999989,74,-7.441021439999997,105.34113552000004,-0.03596639999999596,-0.1731263999998589,0.1768228839994158,2
101.89999999999989,75,6.85598832,38.941308959999986,-0.0045720000000049055,0.10637520000003065,0.10647340681619315,2
101.89999999999989,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.89999999999989,114,-7.4266348800000035,396.6807408,0.018897600000005177,-0.14965679999960457,0.15084520897887954,2
101.89999999999989,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.89999999999989,118,7.167372,29.105352,0.0,0.0,0.0,2
101.89999999999989,131,-3.873520320000007,548.8650033600009,0.06827519999999643,-7.601407199999244,7.601713814866709,2
101.89999999999989,143,-3.4440440571428765,491.26032231428655,0.18048514285713413,-7.387372285713809,7.389576724990723,2
101.99999999999989,11,-7.386645119999999,72.64109424,-0.015239999999998588,-0.01706879999993305,0.02288234108297644,2
101.99999999999989,74,-7.444618079999996,105.32382288000004,-0.036271199999995396,-0.173126400000001,0.17688513314125645,2
101.99999999999989,75,6.8556225600000005,38.94953855999999,-0.0027431999999949497,0.06339840000006092,0.06345772032469885,2
101.99999999999989,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
101.99999999999989,114,-7.4247451200000025,396.66574464000007,0.018897600000005177,-0.14996159999981273,0.1511476124861522,2
101.99999999999989,116,7.0737984,35.4424488,0.0,0.0,0.0,2
101.99999999999989,118,7.167372,29.105352,0.0,0.0,0.0,2
101.99999999999989,131,-3.8666928000000076,548.103734880001,0.05974080000000548,-7.664195999999492,7.6644288299646215,2
101.99999999999989,143,-3.4259955428571636,490.5215850857151,0.1804851428571297,-7.387372285713809,7.389576724990723,2
102.09999999999988,11,-7.388230079999998,72.63938736000001,-0.015239999999998588,-0.017068800000004103,0.02288234108302944,2
102.09999999999988,74,-7.4482756799999965,105.30651024000004,-0.036575999999999276,-0.173126400000001,0.17694788541534,2
102.09999999999988,75,6.855439680000001,38.95398864,-0.0015240000000016352,0.03901439999999923,0.039044154278969144,2
102.09999999999988,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.09999999999988,114,-7.4228553600000025,396.65074848000006,0.018897600000000736,-0.14996160000009695,0.15114761248643363,2
102.09999999999988,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.09999999999988,118,7.167372,29.105352,0.0,0.0,0.0,2
102.09999999999988,131,-3.861572160000006,547.332164160001,0.03505200000002873,-7.805013599999029,7.805092308158424,2
102.09999999999988,143,-3.4079470285714506,489.7828478571438,0.1804851428571319,-7.387372285713809,7.389576724990723,2
102.19999999999987,11,-7.389693119999999,72.63768048,-0.01493520000000359,-0.017068800000075157,0.022680479106109572,2
102.19999999999987,74,-7.451933279999996,105.28919760000004,-0.03627119999999984,-0.173431199999996,0.17718346729556514,2
102.19999999999987,75,6.85531776,38.95734143999999,-0.001828800000001074,0.043586399999959724,0.04362474956256475,2
102.19999999999987,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.19999999999987,114,-7.420965600000002,396.63575232000005,0.018592800000001297,-0.14996160000009695,0.15110980671825744,2
102.19999999999987,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.19999999999987,118,7.167372,29.105352,0.0,0.0,0.0,2
102.19999999999987,131,-3.859682400000002,546.5427321600012,-0.005486399999947711,-8.029346399999326,8.029348274409768,2
102.19999999999987,143,-3.389898514285737,489.04411062857235,0.18048514285713635,-7.387372285713809,7.389576724990723,2
102.29999999999987,11,-7.3912171199999985,72.6359736,-0.015239999999998588,-0.017068800000004103,0.02288234108302944,2
102.29999999999987,74,-7.4555299199999965,105.27182400000004,-0.0356616000000054,-0.173431199999996,0.1770596815991687,2
102.29999999999987,75,6.855073920000001,38.96270591999999,-0.0033527999999982683,0.0704087999999814,0.07048858336835384,2
102.29999999999987,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.29999999999987,114,-7.419136800000002,396.62075616000004,0.018287999999992977,-0.14996160000009695,0.15107260644666465,2
102.29999999999987,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.29999999999987,118,7.167372,29.105352,0.0,0.0,0.0,2
102.29999999999987,131,-3.8626694399999955,545.7262948800011,-0.05699759999993281,-8.31463919999976,8.314834559543467,2
102.29999999999987,143,-3.3718500000000233,488.30537340000103,0.18048514285713413,-7.387372285713809,7.389576724990723,2
102.39999999999986,11,-7.392741119999998,72.63426672,-0.015239999999998588,-0.017068800000004103,0.02288234108302944,2
102.39999999999986,74,-7.459065599999997,105.25451136000004,-0.035966399999991516,-0.173126400000001,0.17682288399955404,2
102.39999999999986,75,6.8546472000000005,38.97142319999999,-0.004267200000001026,0.09418320000001756,0.09427981840289743,2
102.39999999999986,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.39999999999986,114,-7.417308000000004,396.60576000000003,0.018592799999996856,-0.149656800000173,0.1508073274019922,2
102.39999999999986,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.39999999999986,118,7.167372,29.105352,0.0,0.0,0.0,2
102.39999999999986,131,-3.8710819199999884,544.8798043200012,-0.10911839999992567,-8.600236799999266,8.600929010361622,2
102.39999999999986,143,-3.3538014857143104,487.5666361714296,0.1804851428571297,-7.3873722857143775,7.389576724991292,2
102.49999999999986,11,-7.394265119999998,72.63255984,-0.015239999999998588,-0.017068800000004103,0.02288234108302944,2
102.49999999999986,74,-7.462723199999995,105.23719872000004,-0.035966399999991516,-0.173126400000001,0.17682288399955404,2
102.49999999999986,75,6.85422048,38.981542559999994,-0.003962399999997146,0.08991599999998101,0.09000326477276567,2
102.49999999999986,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.49999999999986,114,-7.415418240000003,396.5908248,0.018897600000009618,-0.14935199999996485,0.15054281513825182,2
102.49999999999986,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.49999999999986,118,7.167372,29.105352,0.0,0.0,0.0,2
102.49999999999986,131,-3.8844931199999806,544.0062475200012,-0.14996159999993708,-8.824569599999563,8.82584370509194,2
102.49999999999986,143,-3.3357529714285974,486.82789894285816,0.18048514285713413,-7.387372285713809,7.389576724990723,2
102.59999999999985,11,-7.395789119999998,72.63085296,-0.015239999999998588,-0.017068800000004103,0.02288234108302944,2
102.59999999999985,74,-7.466258879999995,105.21988608000004,-0.0356616000000054,-0.173126400000001,0.17676113852179368,2
102.59999999999985,75,6.853854720000001,38.989406399999986,-0.0027432000000038315,0.055473600000013334,0.05554138495933911,2
102.59999999999985,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.59999999999985,114,-7.413528480000002,396.57588960000004,0.018897599999996295,-0.14935199999996485,0.15054281513825016,2
102.59999999999985,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.59999999999985,118,7.167372,29.105352,0.0,0.0,0.0,2
102.59999999999985,131,-3.901074239999976,543.1148904000013,-0.1743455999999588,-8.96508239999946,8.966777505158664,2
102.59999999999985,143,-3.3177044571428835,486.08916171428683,0.18048514285713413,-7.387372285713809,7.389576724990723,2
102.69999999999985,11,-7.397313119999998,72.62914608,-0.015544799999998027,-0.0173735999999991,0.023312717216144228,2
102.69999999999985,74,-7.469855519999996,105.20257344000004,-0.03566159999999652,-0.173126400000001,0.1767611385217919,2
102.69999999999985,75,6.85367184,38.99263728,-0.0009144000000071983,0.014325600000120176,0.01435475331461521,2
102.69999999999985,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.69999999999985,114,-7.411638720000004,396.5609544,0.018897599999991854,-0.149656800000173,0.1508452089794418,2
102.69999999999985,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.69999999999985,118,7.167372,29.105352,0.0,0.0,0.0,2
102.69999999999985,131,-3.9193622399999724,542.2132310400013,-0.18287999999997417,-9.028175999999348,9.030028072014186,2
102.69999999999985,143,-3.2996559428571706,485.3504244857154,0.1804851428571297,-7.387372285713809,7.389576724990723,2
102.79999999999984,11,-7.398898079999998,72.62737824,-0.015239999999998588,-0.0173735999999991,0.02311059447439476,2
102.79999999999984,74,-7.473391199999995,105.18526080000004,-0.035966399999991516,-0.173431199999996,0.17712132300318334,2
102.79999999999984,75,6.85367184,38.99227152000001,0.00030480000000387975,-0.006705599999961009,0.006712523698243415,2
102.79999999999984,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.79999999999984,114,-7.4097489600000035,396.54595824,0.018897599999996295,-0.14996160000009695,0.15114761248643308,2
102.79999999999984,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.79999999999984,118,7.167372,29.105352,0.0,0.0,0.0,2
102.79999999999984,131,-3.9376502399999707,541.3092552000014,-0.18166079999998974,-9.034576799999172,9.036402968069757,2
102.79999999999984,143,-3.2816074285714576,484.61168725714407,0.1929166285713979,-7.44843025714232,7.450928138231677,2
102.89999999999984,11,-7.400361119999998,72.62567136,-0.01493520000000359,-0.0173735999999991,0.02291074368064197,2
102.89999999999984,74,-7.477048799999994,105.16788720000004,-0.03627119999999984,-0.173431199999996,0.17718346729556514,2
102.89999999999984,75,6.8537328,38.991296160000005,0.00030480000000387975,-0.00579120000004707,0.005799215505613457,2
102.89999999999984,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.89999999999984,114,-7.407859200000004,396.53096208,0.018592800000001297,-0.14996160000009695,0.15110980671825744,2
102.89999999999984,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.89999999999984,118,7.167372,29.105352,0.0,0.0,0.0,2
102.89999999999984,131,-3.9556943999999703,540.4063156800015,-0.18044159999999643,-9.02329919999886,9.025103191859394,2
102.89999999999984,143,-3.261072617142891,483.86073843428693,0.1866900000000049,-7.480630199999894,7.48295939754122,2
102.99999999999983,11,-7.401885119999998,72.62390352,-0.01493519999999915,-0.0173735999999991,0.022910743680639077,2
102.99999999999983,74,-7.480645439999995,105.15057456000004,-0.0359664000000004,-0.173126400000001,0.17682288399955584,2
102.99999999999983,75,6.8537328,38.99111328,0.0,-0.00030479999999499796,0.00030479999999499796,2
102.99999999999983,88,-7.716012000000001,65.9629872,0.0,0.0,0.0,2
102.99999999999983,114,-7.406030400000003,396.51596592,0.018287999999997417,-0.14996160000009695,0.15107260644666518,2
102.99999999999983,116,7.0737984,35.4424488,0.0,0.0,0.0,2
102.99999999999983,118,7.167372,29.105352,0.0,0.0,0.0,2
102.99999999999983,131,-3.97373855999997,539.5045953600016,-0.18044159999998755,-9.016593599999396,9.018398933212072,2
102.99999999999983,143,-3.2442694285714566,483.1155612171441,0.12072257142868414,-7.510696542856579,7.511666692427861,2
103.09999999999982,11,-7.4033481599999975,72.62219664,-0.01493519999999915,-0.017068800000004103,0.022680479106053177,2
103.09999999999982,74,-7.484242079999994,105.13326192000004,-0.03596639999999596,-0.173126400000001,0.17682288399955493,2
103.09999999999982,75,6.8537328,38.991235200000006,0.0,0.0006096000000255231,0.0006096000000255231,2
